later_idx,prev_idx_candidate_1,prev_idx_candidate_2,score_1,score_2,later_row
1559,1049,1051,10.683537020862786,11.128545020861566,"{'joint_number': 9440, 'WT [in]': 0.344, 'dist_to_us_weld': 7.762, 'dist_to_ds_weld': 32.457, 'distance_along_line': 34156.398, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 21.0, 'Metal Loss Depth \n[in]': 0.072, 'Metal Loss Depth + Tolerance\n[%]': 36.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 15.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 2.0, 'Comments': '*EXT ML', 'Anomalies per Joint': 4, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'Y', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'Y', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 126.0, 'Seam Position\n[hh:mm]': '08:32', 'Distance To Seam Weld \n[in]': 10.472, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1505.5, 'Mod B31G Pburst [PSI]': 2091.0, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1464.8, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 2034.4, 'Effective Area Psafe [PSI]': 1496.3, 'Effective Area Pburst [PSI]': 2078.2, 'ERF': 0.681, 'RPR': 1.122, 'Length Tolerance [in]': 0.8, 'Width Tolerance [in]': 1.0, 'run_year': 2022, 'row_index': 2510, 'distance_raw_m': 10410.870110400001, 'dist_to_us_weld_m': 2.3658576, 'clock_position_deg': 205.5, 'length_mm': 12259.056, 'width_mm': 63.5, 'distance_corrected_m': 12697.528302979139}"
1560,1049,1051,10.554981707438856,10.999989707437635,"{'joint_number': 9440, 'WT [in]': 0.344, 'dist_to_us_weld': 8.186, 'dist_to_ds_weld': 32.034, 'distance_along_line': 34156.821, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 49.0, 'Metal Loss Depth \n[in]': 0.169, 'Metal Loss Depth + Tolerance\n[%]': 64.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 15.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 11.9, 'Comments': '*EXT ML', 'Anomalies per Joint': 4, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'Y', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'Y', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.999, 'Seam Position\n[hh:mm]': '08:32', 'Distance To Seam Weld \n[in]': 10.472, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1035.7, 'Mod B31G Pburst [PSI]': 1438.5, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 845.8, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 1174.7, 'Effective Area Psafe [PSI]': 1178.7, 'Effective Area Pburst [PSI]': 1637.1, 'ERF': 0.99, 'RPR': 0.771, 'Length Tolerance [in]': 1.0, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 2511, 'distance_raw_m': 10410.999040800001, 'dist_to_us_weld_m': 2.4950928, 'clock_position_deg': 190.0, 'length_mm': 12259.056, 'width_mm': 215.89999999999998, 'distance_corrected_m': 12697.656858292563}"
1561,1051,1049,10.201305632543153,10.243702367455626,"{'joint_number': 9440, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 34159.449, 'feature_type': 'End Repair Marker', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'REPAIR MARKER RECOAT END', 'Anomalies per Joint': 4, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.993, 'Seam Position\n[hh:mm]': '08:32', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2512, 'distance_raw_m': 10411.800055200001, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 12259.056, 'width_mm': nan, 'distance_corrected_m': 12698.455542367457}"
1562,1114,1053,11.342102223437905,11.529113776561644,"{'joint_number': 9440, 'WT [in]': 0.344, 'dist_to_us_weld': 22.762, 'dist_to_ds_weld': 17.454, 'distance_along_line': 34171.401, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 14.0, 'Metal Loss Depth \n[in]': 0.048, 'Metal Loss Depth + Tolerance\n[%]': 29.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 20.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 4.6, 'Comments': 'EXT ML', 'Anomalies per Joint': 4, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.97, 'Seam Position\n[hh:mm]': '08:32', 'Distance To Seam Weld \n[in]': 21.991, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1473.1, 'Mod B31G Pburst [PSI]': 2045.9, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1378.7, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 1914.8, 'Effective Area Psafe [PSI]': 1462.2, 'Effective Area Pburst [PSI]': 2030.9, 'ERF': 0.696, 'RPR': 1.098, 'Length Tolerance [in]': 1.0, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 2513, 'distance_raw_m': 10415.4430248, 'dist_to_us_weld_m': 6.9378576, 'clock_position_deg': 151.0, 'length_mm': 12259.056, 'width_mm': 78.74, 'distance_corrected_m': 12702.087913776562}"
1563,1115,1114,13.392116827808422,13.440884827808986,"{'joint_number': 9440, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 34187.139, 'feature_type': 'Start Repair Marker', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'REPAIR MARKER START', 'Anomalies per Joint': 4, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.938, 'Seam Position\n[hh:mm]': '08:32', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2514, 'distance_raw_m': 10420.239967200001, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 12259.056, 'width_mm': nan, 'distance_corrected_m': 12706.87090082781}"
1564,1115,1114,13.405185098439688,13.453953098440252,"{'joint_number': 9440, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 34187.182, 'feature_type': 'Start Repair Marker', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'REPAIR MARKER RECOAT START', 'Anomalies per Joint': 4, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.938, 'Seam Position\n[hh:mm]': '08:32', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2515, 'distance_raw_m': 10420.2530736, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 12259.056, 'width_mm': nan, 'distance_corrected_m': 12706.88396909844}"
1565,1115,1114,13.448036869580392,13.496804869580956,"{'joint_number': 9440, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 34187.323, 'feature_type': 'Start Composite Wrap', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': '2012 DIG 22 COMPOSITE WRAP START', 'Anomalies per Joint': 4, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.938, 'Seam Position\n[hh:mm]': '08:32', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2516, 'distance_raw_m': 10420.2960504, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 12259.056, 'width_mm': nan, 'distance_corrected_m': 12706.926820869581}"
1569,1051,1049,18.86717770846917,19.31218570846795,"{'joint_number': 9450, 'WT [in]': 0.344, 'dist_to_us_weld': 0.433, 'dist_to_ds_weld': 39.659, 'distance_along_line': 34189.288, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 15.0, 'Metal Loss Depth \n[in]': 0.052, 'Metal Loss Depth + Tolerance\n[%]': 30.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 20.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 7.2, 'Comments': 'EXT ML', 'Anomalies per Joint': 8, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.934, 'Seam Position\n[hh:mm]': '01:12', 'Distance To Seam Weld \n[in]': 37.699, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1430.0, 'Mod B31G Pburst [PSI]': 1986.2, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1304.2, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 1811.5, 'Effective Area Psafe [PSI]': 1423.1, 'Effective Area Pburst [PSI]': 1976.5, 'ERF': 0.717, 'RPR': 1.069, 'Length Tolerance [in]': 1.0, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 2521, 'distance_raw_m': 10420.894982400001, 'dist_to_us_weld_m': 0.1319784, 'clock_position_deg': 216.0, 'length_mm': 12219.1272, 'width_mm': 121.91999999999999, 'distance_corrected_m': 12707.52402570847}"
1570,1051,1049,19.11337600837942,19.558384008378198,"{'joint_number': 9450, 'WT [in]': 0.344, 'dist_to_us_weld': nan, 'dist_to_ds_weld': nan, 'distance_along_line': 34190.098, 'feature_type': 'End Repair Marker', 'ID/OD': nan, 'depth_percent': nan, 'Metal Loss Depth \n[in]': nan, 'Metal Loss Depth + Tolerance\n[%]': nan, 'Dimension Classification': nan, 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': nan, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': nan, 'Comments': 'REPAIR MARKER RECOAT END', 'Anomalies per Joint': 8, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': nan, 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': nan, 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.932, 'Seam Position\n[hh:mm]': '01:12', 'Distance To Seam Weld \n[in]': nan, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': nan, 'Mod B31G Pburst [PSI]': nan, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': nan, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': nan, 'Effective Area Psafe [PSI]': nan, 'Effective Area Pburst [PSI]': nan, 'ERF': nan, 'RPR': nan, 'Length Tolerance [in]': nan, 'Width Tolerance [in]': nan, 'run_year': 2022, 'row_index': 2522, 'distance_raw_m': 10421.1418704, 'dist_to_us_weld_m': nan, 'clock_position_deg': nan, 'length_mm': 12219.1272, 'width_mm': nan, 'distance_corrected_m': 12707.77022400838}"
1571,1268,1267,23.644333835378347,23.704469835378625,"{'joint_number': 9450, 'WT [in]': 0.344, 'dist_to_us_weld': 31.811, 'dist_to_ds_weld': 8.278, 'distance_along_line': 34220.669, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 56.0, 'Metal Loss Depth \n[in]': 0.193, 'Metal Loss Depth + Tolerance\n[%]': 71.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 15.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 19.8, 'Comments': '*EXT ML', 'Anomalies per Joint': 8, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'Y', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'Y', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.893, 'Seam Position\n[hh:mm]': '01:12', 'Distance To Seam Weld \n[in]': 29.74, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 904.4, 'Mod B31G Pburst [PSI]': 1256.1, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 701.6, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 974.4, 'Effective Area Psafe [PSI]': 1304.3, 'Effective Area Pburst [PSI]': 1811.5, 'ERF': 1.133, 'RPR': 0.671, 'Length Tolerance [in]': 1.0, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 2523, 'distance_raw_m': 10430.459911200001, 'dist_to_us_weld_m': 9.6959928, 'clock_position_deg': 168.5, 'length_mm': 12219.1272, 'width_mm': 160.01999999999998, 'distance_corrected_m': 12717.062234164623}"
1572,1268,1267,23.32822737623428,23.348363376234555,"{'joint_number': 9450, 'WT [in]': 0.344, 'dist_to_us_weld': 32.851, 'dist_to_ds_weld': 7.238, 'distance_along_line': 34221.709, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 18.0, 'Metal Loss Depth \n[in]': 0.062, 'Metal Loss Depth + Tolerance\n[%]': 33.0, 'Dimension Classification': 'PITT', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 20.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 1.8, 'Comments': 'EXT ML', 'Anomalies per Joint': 8, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.892, 'Seam Position\n[hh:mm]': '01:12', 'Distance To Seam Weld \n[in]': 31.835, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1518.5, 'Mod B31G Pburst [PSI]': 2109.1, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1487.1, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 2065.4, 'Effective Area Psafe [PSI]': 1512.3, 'Effective Area Pburst [PSI]': 2100.4, 'ERF': 0.675, 'RPR': 1.132, 'Length Tolerance [in]': 0.6, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 2524, 'distance_raw_m': 10430.776903200001, 'dist_to_us_weld_m': 10.0129848, 'clock_position_deg': 187.5, 'length_mm': 12219.1272, 'width_mm': 27.94, 'distance_corrected_m': 12717.378340623767}"
1575,1280,1284,23.77305169948886,24.170763699488962,"{'joint_number': 9450, 'WT [in]': 0.344, 'dist_to_us_weld': 35.502, 'dist_to_ds_weld': 4.59, 'distance_along_line': 34224.357, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 17.0, 'Metal Loss Depth \n[in]': 0.058, 'Metal Loss Depth + Tolerance\n[%]': 32.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 20.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 3.0, 'Comments': 'EXT ML', 'Anomalies per Joint': 8, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.889, 'Seam Position\n[hh:mm]': '01:12', 'Distance To Seam Weld \n[in]': 29.531, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1492.4, 'Mod B31G Pburst [PSI]': 2072.8, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1426.6, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 1981.4, 'Effective Area Psafe [PSI]': 1481.2, 'Effective Area Pburst [PSI]': 2057.2, 'ERF': 0.687, 'RPR': 1.111, 'Length Tolerance [in]': 1.0, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 2527, 'distance_raw_m': 10431.584013600002, 'dist_to_us_weld_m': 10.821009600000002, 'clock_position_deg': 176.5, 'length_mm': 12219.1272, 'width_mm': 83.82, 'distance_corrected_m': 12718.183196300512}"
1578,1051,1049,31.818556183356122,32.2635641833549,"{'joint_number': 9460, 'WT [in]': 0.344, 'dist_to_us_weld': 8.953, 'dist_to_ds_weld': 31.23, 'distance_along_line': 34237.9, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 25.0, 'Metal Loss Depth \n[in]': 0.086, 'Metal Loss Depth + Tolerance\n[%]': 40.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 20.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 9.5, 'Comments': 'EXT ML', 'Anomalies per Joint': 2, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.944, 'Seam Position\n[hh:mm]': '02:08', 'Distance To Seam Weld \n[in]': 15.08, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1321.9, 'Mod B31G Pburst [PSI]': 1836.0, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1167.2, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 1621.0, 'Effective Area Psafe [PSI]': 1288.8, 'Effective Area Pburst [PSI]': 1790.0, 'ERF': 0.775, 'RPR': 0.985, 'Length Tolerance [in]': 1.0, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 2531, 'distance_raw_m': 10435.711920000002, 'dist_to_us_weld_m': 2.7288744, 'clock_position_deg': 139.5, 'length_mm': 12248.0832, 'width_mm': 134.61999999999998, 'distance_corrected_m': 12720.475404183357}"
1579,1051,1049,31.89651122576106,32.34151922575984,"{'joint_number': 9460, 'WT [in]': 0.344, 'dist_to_us_weld': 9.731, 'dist_to_ds_weld': 30.453, 'distance_along_line': 34238.678, 'feature_type': 'Metal Loss', 'ID/OD': 'External', 'depth_percent': 19.0, 'Metal Loss Depth \n[in]': 0.065, 'Metal Loss Depth + Tolerance\n[%]': 34.0, 'Dimension Classification': 'GENE', 'Metal Loss Depth Tolerance [%] \n(includes seamless and HAZ and modified specs)': 20.0, 'Dent Depth\n [%]': nan, 'Dent Depth\n [in]': nan, 'Is any part of the dent affecting the top of the pipe? \n[Y/N]': nan, 'Length [in]': 13.2, 'Comments': 'EXT ML', 'Anomalies per Joint': 2, 'Was anomaly sizing reviewed by analyst? \n[Y/N]': 'N', 'Was anomaly sizing/dimensions manually changed? \n[Y/N]': 'N', 'Magnetization Level \n[kA/m] for MFL survey \nor \nActual WT [in] for UT Survey': 5.97, 'Elevation [ft]': 125.952, 'Seam Position\n[hh:mm]': '02:08', 'Distance To Seam Weld \n[in]': 19.268, 'Tool': 'CMFL', 'Evaluation Pressure [PSI]': 1025, 'SMYS [PSI]': 65000, 'Pipe Type': 'E.R. WELD', 'Pipe Diameter (O.D.) \n[in.]': 24, 'Pdesign [PSI]': 1341.6, 'Mod B31G Psafe \n[PSI]': 1356.9, 'Mod B31G Pburst [PSI]': 1884.5, 'Mod B31G Psafe Pressure with Tolerance\n[PSI]': 1197.7, 'Mod B31G Pburst Pressure with Tolerance\n[PSI]': 1663.4, 'Effective Area Psafe [PSI]': 1343.1, 'Effective Area Pburst [PSI]': 1865.4, 'ERF': 0.756, 'RPR': 1.013, 'Length Tolerance [in]': 1.0, 'Width Tolerance [in]': 1.2, 'run_year': 2022, 'row_index': 2532, 'distance_raw_m': 10435.9490544, 'dist_to_us_weld_m': 2.9660088, 'clock_position_deg': 158.0, 'length_mm': 12248.0832, 'width_mm': 180.33999999999997, 'distance_corrected_m': 12720.553359225762}"
