prev_idx,later_idx,prev_year,later_year,prev_distance_raw_m,later_distance_raw_m,prev_distance_corrected_m,later_distance_corrected_m,delta_distance_m,prev_depth_percent,later_depth_percent,prev_length_mm,later_length_mm,prev_width_mm,later_width_mm,score,reason_flags,years,depth_rate,length_rate,width_rate,growth_flag
523,1150,2015,2022,9063.368208,7513.2889104000005,9063.368208,9061.557695999989,-1.810512000010931,,,,8548.116,,,11.810512000010931,,7,,,,
524,1151,2015,2022,9065.367696000001,7513.8229200000005,9065.367696000001,9061.854745926114,-3.512950073887623,47.0,,17.018,8548.116,51.053999999999995,,866.6227500738877,,7,,1218.7282857142857,,
536,1163,2015,2022,9333.533784000001,7663.1560224,9333.533784000001,9323.405969278008,-10.127814721992763,13.0,,57.91199999999999,9990.124800000001,122.93599999999999,,1013.349094721993,,7,,1418.887542857143,,
537,1165,2015,2022,9334.30188,7698.3588984,9334.30188,9366.620562158336,32.31868215833492,10.0,,55.117999999999995,12267.8952,138.938,,1263.596402158335,,7,,1744.6824571428572,,
538,1166,2015,2022,9419.548344,7719.338892000001,9419.548344,9388.124718161751,-31.42362583824979,,19.0,,12245.0352,,40.64,41.42362583824979,,7,,,,
541,1167,2015,2022,9441.707304,7730.995968,9441.707304,9398.580921228186,-43.12638277181395,,,,12202.0584,,,53.12638277181395,,7,,,,
539,1169,2015,2022,9439.896792000001,7789.2459912,9439.896792000001,9440.447489138382,0.5506971383802011,14.0,,19.049999999999997,12271.857600000001,38.099999999999994,,1235.8314571383805,,7,,1750.401085714286,,
540,1170,2015,2022,9439.924224,7798.3229352,9439.924224,9443.133768,3.2095439999993687,18.0,,11.937999999999999,12271.857600000001,177.03799999999998,,1229.4415039999994,,7,,1751.4170857142858,,
542,1171,2015,2022,9467.36232,7810.041885600001,9467.36232,9469.831487655949,2.469167655948695,15.0,12.0,8.128,12246.864,16.002,53.339999999999996,1233.0865676559486,,7,-0.42857142857142855,1748.390857142857,5.333999999999999,
543,1172,2015,2022,9495.595944,7810.871856000001,9495.595944,9470.660218677553,-24.93572532244798,12.0,13.0,42.925999999999995,12246.864,59.943999999999996,66.03999999999999,1246.9541253224481,,7,0.14285714285714285,1743.4197142857142,0.8708571428571423,
545,1185,2015,2022,9495.83064,7827.1689024,9495.83064,9494.966974299645,-0.863665700355341,19.0,21.0,50.038,12226.137600000002,36.068,33.019999999999996,1220.8334257003557,,7,0.2857142857142857,1739.4428000000003,-0.43542857142857166,
549,1189,2015,2022,9615.513408,7904.646928800001,9615.513408,9592.371119923948,-23.142288076052864,,,,2884.9320000000002,,,33.142288076052864,,7,,,,
565,1190,2015,2022,9631.951272,7906.055104800001,9631.951272,9598.339429782383,-33.61184221761687,,30.0,,2884.9320000000002,,144.78,43.61184221761687,,7,,,,
567,1191,2015,2022,9637.248696,7906.3848984,9637.248696,9598.980861071985,-38.26783492801587,,16.0,,12181.9416,,76.19999999999999,48.26783492801587,,7,,,,
561,1193,2015,2022,9631.134408,7921.691040000001,9631.134408,9616.677744,-14.456663999999364,30.0,28.0,23.114,12239.8536,53.08599999999999,,1238.3006239999995,,7,-0.2857142857142857,1745.2485142857145,,
572,1194,2015,2022,9639.418872,7939.4560032,9639.418872,9627.497349746733,-11.92152225326754,,,,12248.997599999999,,,21.92152225326754,,7,,,,
559,1195,2015,2022,9631.122216,7946.6401392,9631.122216,9632.387710497336,1.2654944973364763,12.0,,54.102,12184.989599999999,27.94,,1224.3542544973363,,7,,1732.9839428571427,,
566,1196,2015,2022,9635.572296,7973.5338624000005,9635.572296,9642.003576000001,6.431280000000697,13.0,,16.002,12248.0832,25.907999999999998,,1229.6644000000008,,7,,1747.4401714285711,,
552,1197,2015,2022,9618.180408,7974.302872800001,9618.180408,9648.459240000011,30.27883200001088,14.0,,19.049999999999997,12248.0832,26.924,,1253.317152000011,,7,,1747.004742857143,,
581,1202,2015,2022,9863.797392,8175.3629736,9863.797392,9817.513512000005,-46.283879999995406,,,,12213.945600000001,,,56.283879999995406,,7,,,,
580,1203,2015,2022,9835.353456,8176.1499672,9835.353456,9818.319895417997,-17.0335605820037,11.0,,33.019999999999996,12213.945600000001,81.026,,1245.1261205820038,,7,,1740.1322285714286,,
583,1204,2015,2022,9877.428048,8203.906884000002,9877.428048,9850.223111815896,-27.204936184103644,,,,12238.024800000001,,,37.204936184103644,,7,,,,
585,1205,2015,2022,9895.98732,8218.3199616,9895.98732,9859.332127823898,-36.65519217610199,,,,12281.916000000001,,,46.65519217610199,,7,,,,
579,1206,2015,2022,9835.319928,8221.320108,9835.319928,9861.725097306364,26.40516930636295,14.0,38.0,17.018,12281.916000000001,64.008,121.91999999999999,1282.971169306363,,7,3.4285714285714284,1752.1282857142858,8.273142857142856,
584,1207,2015,2022,9878.869752,8221.3630848,9878.869752,9861.759376357164,-17.110375642836516,21.0,,55.117999999999995,12281.916000000001,306.578,,1249.7901756428366,,7,,1746.6854285714287,,
582,1208,2015,2022,9875.73336,8221.4231304,9875.73336,9861.807269782752,-13.926090217248202,15.0,50.0,13.97,12281.916000000001,149.09799999999998,276.86,1288.6868902172484,,7,5.0,1752.5637142857145,18.25171428571429,
586,1212,2015,2022,9925.491960000001,8243.0700264,9925.491960000001,9877.312066023067,-48.17989397693418,12.0,,46.99,4280.916,44.958,,481.57249397693425,,7,,604.8465714285715,,
588,1214,2015,2022,9925.751040000001,8245.3389576,9925.751040000001,9878.893392764456,-46.8576472355453,11.0,20.0,29.971999999999998,9109.8624,23.875999999999998,104.13999999999999,972.0930872355453,,7,1.2857142857142858,1297.1272000000001,11.466285714285712,
587,1216,2015,2022,9925.516344,8245.3941264,9925.516344,9878.913401791222,-46.60294220877768,12.0,16.0,33.019999999999996,9109.8624,51.053999999999995,43.18,959.2945822087778,,7,0.5714285714285714,1296.6917714285714,-1.1248571428571421,
589,1218,2015,2022,9925.76628,8267.543028,9925.76628,9895.238141151316,-30.52813884868374,11.0,,42.925999999999995,12231.014400000002,25.907999999999998,,1259.336978848684,,7,,1741.155485714286,,
592,1220,2015,2022,9965.807856000001,8293.4028696,9965.807856000001,9916.582655999999,-49.22520000000259,,,,12205.1064,,,59.22520000000259,,7,,,,
590,1221,2015,2022,9950.162472,8293.637870400002,9950.162472,9925.562063999998,-24.600408000002062,15.0,,19.049999999999997,12205.1064,51.053999999999995,,1243.2160480000023,,7,,1740.8652000000002,,
594,1222,2015,2022,9976.707504,8321.9708592,9976.707504,9959.045257043845,-17.662246956155286,,15.0,,12192.914400000001,,58.419999999999995,27.662246956155286,,7,,,,
593,1223,2015,2022,9976.378320000002,8331.9430008,9976.378320000002,9963.500829621036,-12.877490378965376,,,,12274.9056,,,22.877490378965376,,7,,,,
595,1227,2015,2022,9977.27748,8352.592896,9977.27748,9979.161144,1.8836639999990439,,,,12251.131200000002,,,11.883663999999044,,7,,,,
596,1228,2015,2022,9977.512176,8358.749856,9977.512176,9991.66455748986,14.15238148985918,,28.0,,12171.8832,,48.26,24.24738148985918,,7,,,,
598,1229,2015,2022,10044.275568000001,8407.1219208,10044.275568000001,10034.525863353865,-9.749704646135797,,20.0,,12241.987200000001,,246.37999999999997,19.749704646135797,,7,,,,
599,1230,2015,2022,10045.007088,8421.3170664,10045.007088,10059.024840000005,14.017752000005203,,,,12233.148,,,24.017752000005203,,7,,,,
620,1231,2015,2022,10108.061064000001,8425.7320944,10108.061064000001,10071.222935999998,-36.83812800000305,19.0,,36.068,12233.148,22.098,,1256.7061280000032,,7,,1742.44,,
754,1247,2015,2022,10308.756624,8512.593084,10308.756624,10310.36292,1.6062959999999293,,,,12189.8664,,,11.60629599999993,,7,,,,
753,1248,2015,2022,10307.890992,8514.2149248,10307.890992,10322.576256,14.685263999999734,,,,12189.8664,,,24.685263999999734,,7,,,,
768,1249,2015,2022,10360.883520000001,8514.605983200001,10360.883520000001,10334.804832000023,-26.078687999977774,,,,12189.8664,,,36.078687999977774,,7,,,,
769,1250,2015,2022,10361.557128,8534.6709672,10361.557128,10371.487512,9.930383999999322,,,,12234.9768,,,19.93038399999932,,7,,,,
797,1251,2015,2022,10392.905808,8534.7660648,10392.905808,10383.71304000006,-9.192767999938951,,,,12234.9768,,,19.19276799993895,,7,,,,
810,1256,2015,2022,10420.170168000002,8556.126144,10420.170168000002,10414.328864642157,-5.841303357845391,,,,4062.9840000000004,,,15.84130335784539,,7,,,,
816,1258,2015,2022,10420.941312,8573.0529072,10420.941312,10435.232376342494,14.291064342492973,,,,12323.978400000002,,,24.291064342492973,,7,,,,
817,1261,2015,2022,10567.495248000001,8675.2928856,10567.495248000001,10566.630003678543,-0.8652443214577943,13.0,,22.098,12224.003999999999,29.971999999999998,,1231.0558443214577,,7,,1743.1294285714284,,
818,1265,2015,2022,10641.247704000001,8761.1349288,10641.247704000001,10676.877140748944,35.62943674894268,21.0,37.0,9.906,12245.0352,19.049999999999997,190.5,1292.4573567489426,,7,2.2857142857142856,1747.8755999999998,24.49285714285714,
822,1266,2015,2022,10683.685008,8799.7759488,10683.685008,10711.646447638794,27.96143963879331,11.0,,9.906,12210.897599999998,28.955999999999996,,1258.060599638793,,7,,1742.9987999999996,,
823,1276,2015,2022,10861.80708,8889.7401072,10861.80708,10848.85385777804,-12.95322222196046,35.0,,12.953999999999999,12277.039200000001,30.987999999999996,,1249.3617422219606,,7,,1752.0121714285717,,
825,1281,2015,2022,10910.108736,8912.7960936,10910.108736,10873.879303585574,-36.2294324144259,14.0,25.0,22.098,12195.9624,16.002,312.42,1294.322672414426,,7,1.5714285714285714,1739.1234857142858,42.34542857142857,
824,1282,2015,2022,10910.099592,8913.185932800001,10910.099592,10874.269172011094,-35.830419988906215,27.0,,20.066,12195.9624,57.91199999999999,,1263.4200599889061,,7,,1739.4137714285714,,
826,1283,2015,2022,10928.140704000001,8918.4620208,10928.140704000001,10879.54565554959,-48.59504845041192,15.0,13.0,8.128,12195.9624,20.066,154.93999999999997,1283.0808884504117,,7,-0.2857142857142857,1741.1191999999999,19.26771428571428,
827,1284,2015,2022,10928.165088,8936.525992800001,10928.165088,10897.60865241571,-30.55643558428892,10.0,,8.128,12220.956000000002,16.002,,1261.839235584289,,7,,1744.6897142857144,,
828,1285,2015,2022,10934.98956,8936.7539832,10934.98956,10897.836614384434,-37.15294561556584,26.0,21.0,30.987999999999996,12220.956000000002,164.084,281.94,1273.0853456155662,,7,-0.7142857142857143,1741.4240000000004,16.83657142857143,
829,1286,2015,2022,10934.992608,8936.7670896,10934.992608,10897.849719150016,-37.142888849984956,14.0,23.0,23.114,12220.956000000002,49.022,93.98,1270.5928888499852,,7,1.2857142857142858,1742.5488571428575,6.4225714285714295,
830,1287,2015,2022,10934.998704000001,8936.8210392,10934.998704000001,10897.903662022294,-37.0950419777073,16.0,61.0,32.004,12220.956000000002,57.91199999999999,48.26,1302.0254419777075,,7,6.428571428571429,1741.2788571428573,-1.378857142857142,outlier_rate
832,1288,2015,2022,10935.0048,8936.8368888,10935.0048,10897.91950964579,-37.08529035421088,25.0,26.0,20.066,12220.956000000002,87.884,38.099999999999994,1263.382690354211,,7,0.14285714285714285,1742.984285714286,-7.112000000000001,
831,1289,2015,2022,10934.998704000001,8937.342856800002,10934.998704000001,10898.42558452329,-36.573119476712236,22.0,,29.971999999999998,12203.887200000001,120.14200000000001,,1263.9646394767124,,7,,1739.130742857143,,
836,1290,2015,2022,10964.850816,8955.0770352,10964.850816,10916.143392505961,-48.707423494039176,,15.0,,12245.949600000002,,83.82,58.707423494039176,,7,,,,
837,1291,2015,2022,10965.573192000002,8955.6909024,10965.573192000002,10916.754860891953,-48.81833110804837,,14.0,,12245.949600000002,,55.88,58.81833110804837,,7,,,,
835,1292,2015,2022,10964.634408,8998.9569576,10964.634408,10959.900943616167,-4.733464383833052,,41.0,,12298.9848,,137.16,14.848464383833052,,7,,,,
838,1293,2015,2022,10965.722544,8999.3778864,10965.722544,10960.318732479887,-5.403811520112868,,17.0,,12298.9848,,99.05999999999999,15.468811520112869,,7,,,,
834,1305,2015,2022,10935.010896,9002.9669064,10935.010896,10963.880980032614,28.870084032614614,11.0,,21.081999999999997,12298.9848,64.008,,1266.6603640326146,,7,,1753.9861142857142,,
833,1309,2015,2022,10935.010896,9003.7898664,10935.010896,10964.697801127506,29.68690512750618,19.0,,16.002,12298.9848,74.93,,1267.9851851275062,,7,,1754.7118285714284,,
839,1325,2015,2022,11124.188064,9085.1028864,11124.188064,11099.399764468304,-24.788299531695884,10.0,,12.953999999999999,3735.9336000000003,24.892,,407.08625953169593,,7,,531.8542285714286,,
840,1335,2015,2022,11272.461072,9210.546069600001,11272.461072,11267.933918640145,-4.52715335985522,,,,12196.8768,,,14.52715335985522,,7,,,,
841,1336,2015,2022,11276.06076,9215.0211432,11276.06076,11273.695512,-2.365248000000065,,,,12230.1,,,12.365248000000065,,7,,,,
842,1338,2015,2022,11327.230584,9223.4601408,11327.230584,11287.29263999965,-39.9379440003504,,,,12230.1,,,49.9379440003504,,7,,,,
843,1352,2015,2022,11432.5146,9325.1249616,11432.5146,11401.06220095784,-31.452399042160323,,22.0,,12188.952000000001,,30.479999999999997,41.45239904216032,,7,,,,
844,1353,2015,2022,11471.212008,9372.2948952,11471.212008,11433.676695354883,-37.5353126451173,,14.0,,12238.9392,,81.28,47.5353126451173,,7,,,,
845,1356,2015,2022,11567.559288,9464.0000712,11567.559288,11529.905498547625,-37.65378945237535,10.0,,8.128,3325.0632,14.985999999999999,,379.3473094523754,,7,,473.8478857142857,,
846,1357,2015,2022,11596.637208,9470.2490808,11596.637208,11548.32336,-48.31384799999978,18.0,,32.004,10272.9792,62.992,,1072.6413679999998,,7,,1462.996457142857,,
847,1369,2015,2022,11693.25576,9558.392973600001,11693.25576,11654.372847735434,-38.882912264565675,11.0,,53.08599999999999,12258.1416,14.985999999999999,,1269.388472264566,,7,,1743.5793714285717,,
851,1371,2015,2022,11769.589872,9630.679951200002,11769.589872,11719.648392000001,-49.9414799999995,,,,12231.9288,,,59.9414799999995,,7,,,,
857,1401,2015,2022,11993.48376,9745.067124000001,11993.48376,11950.049759999998,-43.434000000001106,,,,12284.049600000002,,,53.434000000001106,,7,,,,
858,1402,2015,2022,11999.430408,9746.8550808,11999.430408,11962.238712000013,-37.19169599998713,,,,12284.049600000002,,,47.19169599998713,,7,,,,
859,1403,2015,2022,12001.576200000001,9785.632956000001,12001.576200000001,11997.534455731411,-4.041744268590264,14.0,13.0,46.99,12255.0936,62.992,149.86,1234.7189042685904,,7,-0.14285714285714285,1744.0148000000002,12.409714285714289,
862,1404,2015,2022,12016.761336000001,9785.7131184,12016.761336000001,11997.551421213231,-19.20991478677024,15.0,20.0,37.083999999999996,12255.0936,77.978,66.03999999999999,1247.2896747867703,,7,0.7142857142857143,1745.4299428571428,-1.7054285714285717,
878,1405,2015,2022,12053.962176,9805.1621016,12053.962176,12010.497329984428,-43.46484601557313,,,,12213.945600000001,,,53.46484601557313,,7,,,,
861,1406,2015,2022,12007.934328000001,9810.685992,12007.934328000001,12014.519767643442,6.585439643440623,13.0,17.0,8.128,12213.945600000001,14.985999999999999,50.8,1234.7885996434406,,7,0.5714285714285714,1743.6882285714287,5.1162857142857145,
900,1411,2015,2022,12087.106128000001,9875.644968,12087.106128000001,12087.056702824519,-0.04942517548261094,,19.0,,9791.0904,,256.53999999999996,10.049425175482611,,7,,,,
902,1412,2015,2022,12099.746184000001,9886.8561216,12099.746184000001,12099.5281721639,-0.21801183610114094,,,,3525.9264,,,10.218011836101141,,7,,,,
908,1413,2015,2022,12140.205336,9900.616012800001,12140.205336,12115.940965761958,-24.26437023804283,,,,3287.8776000000003,,,34.26437023804283,,7,,,,
891,1414,2015,2022,12086.237448000002,9902.0781384,12086.237448000002,12120.546363230253,34.30891523025093,,30.0,,3287.8776000000003,,101.6,44.30891523025093,,7,,,,
907,1415,2015,2022,12134.182488,9919.2231384,12134.182488,12140.082967572293,5.90047957229217,47.0,,17.018,3123.8952000000004,26.924,,326.58819957229224,,7,,443.8396000000001,,
906,1416,2015,2022,12121.344312000001,9944.42004,12121.344312000001,12156.073573669039,34.72926166903744,13.0,,12.953999999999999,9005.9256,17.018,,944.0264216690375,,7,,1284.7102285714286,,
909,1420,2015,2022,12226.951416,9967.476940800001,12226.951416,12177.619169422174,-49.33224657782557,,,,12223.0896,,,59.33224657782557,,7,,,,
910,1441,2015,2022,12415.275144000001,10069.389868799999,12415.275144000001,12365.314330149002,-49.96081385099933,27.0,15.0,19.049999999999997,12199.9248,29.971999999999998,91.44,1286.2050938509994,,7,-1.7142857142857142,1740.1249714285716,8.781142857142857,
913,1445,2015,2022,12416.91192,10073.0099784,12416.91192,12368.932189678588,-47.97973032141272,,,,12238.024800000001,,,57.97973032141272,,7,,,,
918,1450,2015,2022,12422.928672,10082.7879624,12422.928672,12378.691176897877,-44.23749510212292,,18.0,,12238.024800000001,,58.419999999999995,54.23749510212292,,7,,,,
917,1457,2015,2022,12421.249224,10125.2499552,12421.249224,12418.045776,-3.2034479999983887,10.0,,28.955999999999996,12266.980800000001,72.136,,1227.2709279999985,,7,,1748.2892571428572,,
915,1458,2015,2022,12421.227888,10126.1180256,12421.227888,12421.319328000005,0.09144000000560482,16.0,,10.921999999999999,12266.980800000001,14.985999999999999,,1225.9723200000058,,7,,1750.865542857143,,
912,1459,2015,2022,12415.308672000001,10131.694036800001,12415.308672000001,12424.227949035812,8.91927703581132,14.0,23.0,14.985999999999999,12266.980800000001,22.098,40.64,1245.0579570358113,,7,1.2857142857142858,1750.2849714285715,2.648857142857143,
914,1462,2015,2022,12421.206552,10152.513095999999,12421.206552,12441.267772546224,20.06122054622392,10.0,,38.862,12245.0352,14.985999999999999,,1250.678540546224,,7,,1743.7390285714287,,
911,1467,2015,2022,12415.305624,10181.0298792,12415.305624,12464.587328205002,49.281704205001006,10.0,16.0,17.018,12192.0,40.132,86.36,1277.4277042050012,,7,0.8571428571428571,1739.2831428571428,6.604,
924,1476,2015,2022,12496.586640000001,10195.799877599999,12496.586640000001,12479.407327463137,-17.179312536864018,13.0,14.0,23.114,12067.946400000003,37.083999999999996,60.959999999999994,1225.3051525368644,,7,0.14285714285714285,1720.6903428571434,3.4108571428571426,
919,1477,2015,2022,12494.257968000002,10196.030916,12494.257968000002,12479.64138273109,-14.616585268911876,12.0,31.0,40.894,12067.946400000003,70.866,78.74,1237.319225268912,,7,2.7142857142857144,1718.1503428571432,1.1248571428571421,
921,1478,2015,2022,12494.437800000002,10204.806108,12494.437800000002,12488.531159992728,-5.906640007273381,18.0,17.0,14.985999999999999,12067.946400000003,23.875999999999998,195.57999999999998,1229.4430800072735,,7,-0.14285714285714285,1721.851485714286,24.529142857142855,
920,1479,2015,2022,12494.261016,10205.507148,12494.261016,12489.237612376424,-5.023403623576087,15.0,33.0,28.955999999999996,12203.887200000001,14.985999999999999,48.26,1244.0139236235761,,7,2.5714285714285716,1739.2758857142858,4.753428571428572,
927,1480,2015,2022,12496.702464,10212.2349984,12496.702464,12495.972183905695,-0.7302800943052716,13.0,31.0,25.907999999999998,12203.887200000001,40.132,144.78,1247.2180000943054,,7,2.5714285714285716,1739.7113142857145,14.949714285714284,
923,1481,2015,2022,12494.846232,10214.203092000002,12494.846232,12497.94224363317,3.0960116331698373,32.0,,43.942,12203.887200000001,90.42399999999999,,1229.09053163317,,7,,1737.1350285714288,,
925,1485,2015,2022,12496.659792,10218.117028800001,12496.659792,12501.857081034701,5.197289034700589,14.0,26.0,18.034,12270.943200000002,34.036,55.88,1244.7026090347008,,7,1.7142857142857142,1750.4156000000003,3.1205714285714286,
926,1486,2015,2022,12496.69332,10220.866020000001,12496.69332,12504.597263772872,7.903943772871571,11.0,,18.034,12270.943200000002,25.907999999999998,,1243.1948637728717,,7,,1750.4156000000003,,
922,1487,2015,2022,12494.834040000002,10224.028929600001,12494.834040000002,12507.750038611988,12.915998611986652,11.0,,8.889999999999999,12270.943200000002,14.985999999999999,,1249.121318611987,,7,,1751.721885714286,,
928,1503,2015,2022,12559.338864000001,10229.14896,12559.338864000001,12512.853663141956,-46.48520085804557,18.0,,55.117999999999995,12270.943200000002,24.892,,1278.0677208580457,,7,,1745.1178857142859,,
929,1509,2015,2022,12567.001536,10254.347995200002,12567.001536,12538.00106290564,-29.00047309436013,13.0,19.0,9.906,12226.137600000002,21.081999999999997,50.8,1259.8054330943603,,7,0.8571428571428571,1745.175942857143,4.2454285714285716,
930,1512,2015,2022,12568.394472,10294.7958696,12568.394472,12577.253837291255,8.859365291255017,12.0,,58.92799999999999,12245.949600000002,44.958,,1237.5615252912553,,7,,1741.003085714286,,
939,1520,2015,2022,12652.144368000001,10323.2068872,12652.144368000001,12605.61596398632,-46.52840401368121,16.0,17.0,26.924,12299.8992,32.004,38.099999999999994,1275.735524013681,,7,0.14285714285714285,1753.2821714285712,0.8708571428571423,
959,1521,2015,2022,12652.878936000001,10323.416894400001,12652.878936000001,12605.82464933895,-47.054286661050355,32.0,30.0,24.892,12299.8992,35.05199999999999,104.13999999999999,1283.4788066610504,,7,-0.2857142857142857,1753.572457142857,9.869714285714284,
937,1522,2015,2022,12651.961488,10324.0859304,12651.961488,12606.489474228676,-45.47201377132478,15.0,16.0,48.00599999999999,12299.8992,56.13399999999999,60.959999999999994,1272.388933771325,,7,0.14285714285714285,1750.2704571428571,0.6894285714285715,
967,1527,2015,2022,12653.01,10327.4701248,12653.01,12609.852367509144,-43.157632490856486,22.0,,68.072,12299.8992,59.181999999999995,,1276.3403524908565,,7,,1747.4038857142857,,
981,1528,2015,2022,12658.810344,10328.043148800001,12658.810344,12610.755986491826,-48.05435750817378,23.0,18.0,21.081999999999997,7567.8792,53.08599999999999,68.58,809.2934775081739,,7,-0.7142857142857143,1078.1138857142857,2.2134285714285724,
969,1529,2015,2022,12653.165448000002,10328.076067200001,12653.165448000002,12610.809135853728,-42.35631214627392,11.0,15.0,28.955999999999996,7567.8792,56.896,66.03999999999999,801.4630321462739,,7,0.5714285714285714,1076.9890285714287,1.306285714285713,
1035,1551,2015,2022,12695.084592000001,10406.0201328,12695.084592000001,12692.690909586549,-2.3936824134525523,,32.0,,12216.9936,,48.26,12.613682413452553,,7,,,,
1114,1566,2015,2022,12703.430016,10420.4249808,12703.430016,12707.055376183005,3.6253601830048865,,28.0,,12259.056,,142.23999999999998,13.625360183004886,,7,,,,
1115,1567,2015,2022,12703.478784,10420.6691256,12703.478784,12707.298810712682,3.8200267126812832,,,,12259.056,,,13.820026712681283,,7,,,,
1053,1568,2015,2022,12700.5588,10420.7288664,12700.5588,12707.358377713703,6.799577713702092,,,,12259.056,,,16.799577713702092,,7,,,,
1268,1573,2015,2022,12730.706568000001,10431.014952,12730.706568000001,12717.615724416642,-13.090843583358946,,16.0,,12219.1272,,38.099999999999994,23.090843583358946,,7,,,,
1267,1574,2015,2022,12730.651704000002,10431.104868000002,12730.651704000002,12717.705389229575,-12.946314770426397,,13.0,,12219.1272,,111.76,22.966314770426397,,7,,,,
1280,1576,2015,2022,12731.956248,10431.826939200002,12731.956248,12718.425443269683,-13.530804730316959,,21.0,,12219.1272,,27.94,23.53080473031696,,7,,,,
1284,1577,2015,2022,12732.31896,10431.919903200001,12732.31896,12718.518147567796,-13.800812432204111,,10.0,,12219.1272,,86.36,23.83581243220411,,7,,,,
1297,1587,2015,2022,12780.82788,10498.476945600001,12780.82788,12773.741797414103,-7.086082585898112,26.0,16.0,21.081999999999997,9851.136,92.964,83.82,1001.2458825858981,,7,-1.4285714285714286,1404.2934285714286,-1.3062857142857152,
1299,1589,2015,2022,12780.840072,10516.528116,12780.840072,12793.08148967346,12.241417673458272,10.0,22.0,14.985999999999999,12221.8704,69.08800000000001,27.94,1249.1146576734582,,7,1.7142857142857142,1743.8406285714284,-5.878285714285716,
1303,1590,2015,2022,12804.75468,10536.5028792,12804.75468,12813.010910345458,8.25623034545788,23.0,,20.066,12259.056,50.038,,1242.155230345458,,7,,1748.4271428571428,,
1304,1591,2015,2022,12904.247496,10592.30292,12904.247496,12871.856135470323,-32.391360529676604,,27.0,,12263.932799999999,,144.78,42.391360529676604,,7,,,,
1305,1592,2015,2022,12907.505808,10594.4200608,12907.505808,12873.972960561883,-33.53284743811673,,,,12263.932799999999,,,43.53284743811673,,7,,,,
1306,1605,2015,2022,12975.034248000002,10663.805952,12975.034248000002,12928.887764133548,-46.14648386645422,,,,12224.9184,,,56.14648386645422,,7,,,,
1307,1606,2015,2022,12976.076664,10677.1900248,12976.076664,12942.266164631768,-33.81049936823183,,14.0,,12260.8848,,83.82,43.81049936823183,,7,,,,
1308,1612,2015,2022,13091.918952,10796.723136,13091.918952,13055.966357740726,-35.95259425927361,16.0,,23.114,12252.045600000001,49.022,,1268.845754259274,,7,,1746.9902285714288,,
1309,1614,2015,2022,13158.706728000001,10837.006113600002,13158.706728000001,13111.421411146115,-47.28531685388589,25.0,,20.066,12271.857600000001,35.05199999999999,,1282.464476853886,,7,,1750.2559428571428,,
1310,1615,2015,2022,13180.810824,10879.255965600001,13180.810824,13159.683970282473,-21.12685371752741,,12.0,,12242.901600000001,,78.74,31.12685371752741,,7,,,,
1311,1623,2015,2022,13284.711048000001,10990.467122400001,13284.711048000001,13247.546142784904,-37.16490521509695,15.0,,13.97,12195.9624,23.875999999999998,,1265.364145215097,,7,,1740.2846285714288,,
1312,1624,2015,2022,13291.776312000002,10990.675910400001,13291.776312000002,13247.755452624444,-44.02085937555785,11.0,,30.987999999999996,12195.9624,35.05199999999999,,1270.518299375558,,7,,1737.8534857142859,,
1313,1625,2015,2022,13291.849464,10991.4001152,13291.849464,13248.481467483927,-43.36799651607362,17.0,,16.002,12195.9624,27.94,,1271.3640365160736,,7,,1739.9943428571428,,
1315,1627,2015,2022,13309.695504000001,11034.134904000002,13309.695504000001,13285.198121433976,-24.497382566025408,29.0,16.0,43.942,12187.1232,99.05999999999999,78.74,1253.8775025660254,,7,-1.8571428571428572,1734.7401714285716,-2.9028571428571417,
1338,1629,2015,2022,13354.546824,11096.927056800001,13354.546824,13347.355464763557,-7.191359236441713,15.0,,53.08599999999999,12244.1208,48.00599999999999,,1236.294839236442,,7,,1741.5764000000001,,
1339,1630,2015,2022,13408.206864000002,11126.799895200002,13408.206864000002,13374.114528803322,-34.092335196679414,,,,12266.066400000002,,,44.092335196679414,,7,,,,
1361,1631,2015,2022,13410.477624,11147.8591368,13410.477624,13395.104122308609,-15.37350169139063,,,,12323.978400000002,,,25.37350169139063,,7,,,,
1348,1632,2015,2022,13408.86828,11150.2158504,13408.86828,13397.437346294164,-11.430933705836651,22.0,19.0,38.099999999999994,12323.978400000002,46.99,154.93999999999997,1253.8637737058368,,7,-0.42857142857142855,1755.125485714286,15.421428571428565,
1408,1633,2015,2022,13414.214472,11208.161988,13414.214472,13452.576025630822,38.36155363082253,,,,12184.0752,,,48.36155363082253,,7,,,,
1454,1634,2015,2022,13427.485464000001,11232.4298592,13427.485464000001,13476.779199146256,49.29373514625513,11.0,11.0,16.002,12209.9832,23.875999999999998,45.72,1271.1362551462553,,7,0.0,1741.9973142857143,3.1205714285714286,
1547,1641,2015,2022,13650.370464000001,11335.3848984,13650.370464000001,13601.449431358848,-48.92103264115394,10.0,22.0,17.018,12192.914400000001,26.924,27.94,1278.7822726411541,,7,1.7142857142857142,1739.4137714285716,0.1451428571428574,
1549,1642,2015,2022,13651.516512000002,11335.515048000001,13651.516512000002,13601.525107675527,-49.9914043244753,18.0,22.0,23.875999999999998,12192.914400000001,29.971999999999998,27.94,1271.3934443244755,,7,0.5714285714285714,1738.4340571428572,-0.29028571428571376,
1551,1643,2015,2022,13663.443336,11353.732944,13663.443336,13633.383234114168,-30.06010188583241,,,,2577.9984000000004,,,40.06010188583241,,7,,,,
